,Description,Dates,Quantity,Invoice,CustomerID,Relative_UnitPrice
331,ALARM CLOCK BAKELIKE RED ,2011-10-28,47.0,4,4,4.039787234042553
332,ALARM CLOCK BAKELIKE RED ,2011-10-29,0.0,0,0,0.0
333,ALARM CLOCK BAKELIKE RED ,2011-10-30,73.0,8,7,3.5034246575342465
334,ALARM CLOCK BAKELIKE RED ,2011-10-31,34.0,7,6,5.303529411764706
335,ALARM CLOCK BAKELIKE RED ,2011-11-01,24.0,4,4,3.75
336,ALARM CLOCK BAKELIKE RED ,2011-11-02,9.0,3,3,4.162222222222223
337,ALARM CLOCK BAKELIKE RED ,2011-11-03,64.0,5,5,3.5846875
338,ALARM CLOCK BAKELIKE RED ,2011-11-04,43.0,7,7,5.756046511627907
339,ALARM CLOCK BAKELIKE RED ,2011-11-05,0.0,0,0,0.0
340,ALARM CLOCK BAKELIKE RED ,2011-11-06,22.0,6,6,3.75
341,ALARM CLOCK BAKELIKE RED ,2011-11-07,51.0,5,5,7.726470588235293
342,ALARM CLOCK BAKELIKE RED ,2011-11-08,25.0,6,5,4.9879999999999995
343,ALARM CLOCK BAKELIKE RED ,2011-11-09,32.0,5,5,3.75
344,ALARM CLOCK BAKELIKE RED ,2011-11-10,49.0,7,7,3.75
345,ALARM CLOCK BAKELIKE RED ,2011-11-11,25.0,6,5,5.5328
346,ALARM CLOCK BAKELIKE RED ,2011-11-12,0.0,0,0,0.0
347,ALARM CLOCK BAKELIKE RED ,2011-11-13,12.0,6,5,3.75
348,ALARM CLOCK BAKELIKE RED ,2011-11-14,80.0,5,5,4.8527499999999995
349,ALARM CLOCK BAKELIKE RED ,2011-11-15,20.0,3,3,5.566
350,ALARM CLOCK BAKELIKE RED ,2011-11-16,25.0,4,4,3.75
351,ALARM CLOCK BAKELIKE RED ,2011-11-17,18.0,7,7,4.162222222222223
352,ALARM CLOCK BAKELIKE RED ,2011-11-18,29.0,4,3,5.414827586206895
353,ALARM CLOCK BAKELIKE RED ,2011-11-19,0.0,0,0,0.0
354,ALARM CLOCK BAKELIKE RED ,2011-11-20,22.0,5,5,3.75
355,ALARM CLOCK BAKELIKE RED ,2011-11-21,15.0,4,4,3.75
356,ALARM CLOCK BAKELIKE RED ,2011-11-22,26.0,8,6,6.3053846153846145
357,ALARM CLOCK BAKELIKE RED ,2011-11-23,17.0,5,5,3.75
358,ALARM CLOCK BAKELIKE RED ,2011-11-24,39.0,7,6,4.035384615384615
359,ALARM CLOCK BAKELIKE RED ,2011-11-25,22.0,7,5,6.976363636363636
360,ALARM CLOCK BAKELIKE RED ,2011-11-26,0.0,0,0,0.0
361,ALARM CLOCK BAKELIKE RED ,2011-11-27,10.0,4,4,6.02
362,ALARM CLOCK BAKELIKE RED ,2011-11-28,32.0,5,5,4.445625
363,ALARM CLOCK BAKELIKE RED ,2011-11-29,21.0,5,5,5.695714285714285
364,ALARM CLOCK BAKELIKE RED ,2011-11-30,62.0,5,4,3.825806451612903
365,ALARM CLOCK BAKELIKE RED ,2011-12-01,55.0,10,10,3.952363636363636
366,ALARM CLOCK BAKELIKE RED ,2011-12-02,29.0,7,5,6.012413793103447
367,ALARM CLOCK BAKELIKE RED ,2011-12-03,0.0,0,0,0.0
368,ALARM CLOCK BAKELIKE RED ,2011-12-04,15.0,2,2,7.684666666666666
369,ALARM CLOCK BAKELIKE RED ,2011-12-05,127.0,7,6,3.6710236220472443
370,ALARM CLOCK BAKELIKE RED ,2011-12-06,37.0,5,4,5.322702702702703
371,ALARM CLOCK BAKELIKE RED ,2011-12-07,669.0,6,5,3.045665171898356
372,ALARM CLOCK BAKELIKE RED ,2011-12-08,62.0,12,10,4.821612903225806
373,ALARM CLOCK BAKELIKE RED ,2011-12-09,26.0,4,3,6.066923076923077
374,ASSORTED COLOUR BIRD ORNAMENT,2010-12-01,224.0,9,9,1.7435714285714285
375,ASSORTED COLOUR BIRD ORNAMENT,2010-12-02,503.0,9,9,1.5373161033797216
376,ASSORTED COLOUR BIRD ORNAMENT,2010-12-03,48.0,4,4,1.9400000000000002
377,ASSORTED COLOUR BIRD ORNAMENT,2010-12-04,0.0,0,0,0.0
378,ASSORTED COLOUR BIRD ORNAMENT,2010-12-05,129.0,10,10,1.69
379,ASSORTED COLOUR BIRD ORNAMENT,2010-12-06,130.0,8,8,1.8746153846153846
380,ASSORTED COLOUR BIRD ORNAMENT,2010-12-07,271.0,7,7,1.5483025830258301
381,ASSORTED COLOUR BIRD ORNAMENT,2010-12-08,91.0,8,8,1.8218681318681318
382,ASSORTED COLOUR BIRD ORNAMENT,2010-12-09,120.0,5,5,1.6900000000000002
383,ASSORTED COLOUR BIRD ORNAMENT,2010-12-10,32.0,3,3,2.44
384,ASSORTED COLOUR BIRD ORNAMENT,2010-12-11,0.0,0,0,0.0
385,ASSORTED COLOUR BIRD ORNAMENT,2010-12-12,25.0,3,3,1.69
386,ASSORTED COLOUR BIRD ORNAMENT,2010-12-13,82.0,7,6,1.982682926829268
387,ASSORTED COLOUR BIRD ORNAMENT,2010-12-14,204.0,6,6,1.5017647058823531
388,ASSORTED COLOUR BIRD ORNAMENT,2010-12-15,120.0,5,5,1.69
389,ASSORTED COLOUR BIRD ORNAMENT,2010-12-16,160.0,6,6,1.6179999999999999
390,ASSORTED COLOUR BIRD ORNAMENT,2010-12-17,40.0,5,3,2.59
391,ASSORTED COLOUR BIRD ORNAMENT,2010-12-18,0.0,0,0,0.0
392,ASSORTED COLOUR BIRD ORNAMENT,2010-12-19,8.0,1,1,1.69
393,ASSORTED COLOUR BIRD ORNAMENT,2010-12-20,0.0,0,0,0.0
394,ASSORTED COLOUR BIRD ORNAMENT,2010-12-21,16.0,1,1,1.69
395,ASSORTED COLOUR BIRD ORNAMENT,2010-12-22,0.0,0,0,0.0
396,ASSORTED COLOUR BIRD ORNAMENT,2010-12-23,0.0,0,0,0.0
397,ASSORTED COLOUR BIRD ORNAMENT,2010-12-24,0.0,0,0,0.0
398,ASSORTED COLOUR BIRD ORNAMENT,2010-12-25,0.0,0,0,0.0
399,ASSORTED COLOUR BIRD ORNAMENT,2010-12-26,0.0,0,0,0.0
400,ASSORTED COLOUR BIRD ORNAMENT,2010-12-27,0.0,0,0,0.0
401,ASSORTED COLOUR BIRD ORNAMENT,2010-12-28,0.0,0,0,0.0
402,ASSORTED COLOUR BIRD ORNAMENT,2010-12-29,0.0,0,0,0.0
403,ASSORTED COLOUR BIRD ORNAMENT,2010-12-30,0.0,0,0,0.0
404,ASSORTED COLOUR BIRD ORNAMENT,2010-12-31,0.0,0,0,0.0
405,ASSORTED COLOUR BIRD ORNAMENT,2011-01-01,0.0,0,0,0.0
406,ASSORTED COLOUR BIRD ORNAMENT,2011-01-02,0.0,0,0,0.0
407,ASSORTED COLOUR BIRD ORNAMENT,2011-01-03,0.0,0,0,0.0
408,ASSORTED COLOUR BIRD ORNAMENT,2011-01-04,72.0,4,4,1.69
409,ASSORTED COLOUR BIRD ORNAMENT,2011-01-05,232.0,5,5,1.69
410,ASSORTED COLOUR BIRD ORNAMENT,2011-01-06,88.0,4,4,1.69
411,ASSORTED COLOUR BIRD ORNAMENT,2011-01-07,24.0,1,1,1.6900000000000002
412,ASSORTED COLOUR BIRD ORNAMENT,2011-01-08,0.0,0,0,0.0
413,ASSORTED COLOUR BIRD ORNAMENT,2011-01-09,64.0,2,2,1.69
414,ASSORTED COLOUR BIRD ORNAMENT,2011-01-10,88.0,6,6,1.8263636363636364
415,ASSORTED COLOUR BIRD ORNAMENT,2011-01-11,216.0,6,6,1.5677777777777777
416,ASSORTED COLOUR BIRD ORNAMENT,2011-01-12,32.0,3,3,1.69
417,ASSORTED COLOUR BIRD ORNAMENT,2011-01-13,38.0,4,4,2.2921052631578944
418,ASSORTED COLOUR BIRD ORNAMENT,2011-01-14,24.0,2,2,1.6900000000000002
419,ASSORTED COLOUR BIRD ORNAMENT,2011-01-15,0.0,0,0,0.0
420,ASSORTED COLOUR BIRD ORNAMENT,2011-01-16,4.0,1,1,1.69
421,ASSORTED COLOUR BIRD ORNAMENT,2011-01-17,33.0,4,4,2.036666666666667
422,ASSORTED COLOUR BIRD ORNAMENT,2011-01-18,16.0,2,2,2.4050000000000002
423,ASSORTED COLOUR BIRD ORNAMENT,2011-01-19,8.0,1,1,1.69
424,ASSORTED COLOUR BIRD ORNAMENT,2011-01-20,24.0,1,1,1.6900000000000002
425,ASSORTED COLOUR BIRD ORNAMENT,2011-01-21,24.0,1,1,1.6900000000000002
426,ASSORTED COLOUR BIRD ORNAMENT,2011-01-22,0.0,0,0,0.0
427,ASSORTED COLOUR BIRD ORNAMENT,2011-01-23,34.0,2,2,1.69
428,ASSORTED COLOUR BIRD ORNAMENT,2011-01-24,208.0,3,3,1.5053846153846153
429,ASSORTED COLOUR BIRD ORNAMENT,2011-01-25,32.0,2,2,1.69
430,ASSORTED COLOUR BIRD ORNAMENT,2011-01-26,24.0,2,2,1.6900000000000002
431,ASSORTED COLOUR BIRD ORNAMENT,2011-01-27,16.0,2,2,1.69
432,ASSORTED COLOUR BIRD ORNAMENT,2011-01-28,40.0,4,4,1.9759999999999998
433,ASSORTED COLOUR BIRD ORNAMENT,2011-01-29,0.0,0,0,0.0
434,ASSORTED COLOUR BIRD ORNAMENT,2011-01-30,24.0,2,2,1.6900000000000002
435,ASSORTED COLOUR BIRD ORNAMENT,2011-01-31,182.0,5,5,1.479010989010989
436,ASSORTED COLOUR BIRD ORNAMENT,2011-02-01,264.0,7,7,1.5445454545454544
437,ASSORTED COLOUR BIRD ORNAMENT,2011-02-02,224.0,4,4,1.5185714285714287
438,ASSORTED COLOUR BIRD ORNAMENT,2011-02-03,16.0,2,2,1.69
439,ASSORTED COLOUR BIRD ORNAMENT,2011-02-04,8.0,1,1,1.69
440,ASSORTED COLOUR BIRD ORNAMENT,2011-02-05,0.0,0,0,0.0
441,ASSORTED COLOUR BIRD ORNAMENT,2011-02-06,11.0,2,2,1.69
442,ASSORTED COLOUR BIRD ORNAMENT,2011-02-07,8.0,1,1,1.69
443,ASSORTED COLOUR BIRD ORNAMENT,2011-02-08,8.0,1,1,3.12
444,ASSORTED COLOUR BIRD ORNAMENT,2011-02-09,16.0,2,2,1.69
445,ASSORTED COLOUR BIRD ORNAMENT,2011-02-10,72.0,4,4,1.69
446,ASSORTED COLOUR BIRD ORNAMENT,2011-02-11,32.0,1,1,1.69
447,ASSORTED COLOUR BIRD ORNAMENT,2011-02-12,0.0,0,0,0.0
448,ASSORTED COLOUR BIRD ORNAMENT,2011-02-13,24.0,2,2,1.6900000000000002
449,ASSORTED COLOUR BIRD ORNAMENT,2011-02-14,212.0,5,5,1.5088679245283019
450,ASSORTED COLOUR BIRD ORNAMENT,2011-02-15,84.0,4,3,1.6899999999999997
451,ASSORTED COLOUR BIRD ORNAMENT,2011-02-16,156.0,10,10,1.69
452,ASSORTED COLOUR BIRD ORNAMENT,2011-02-17,24.0,2,2,1.6900000000000002
453,ASSORTED COLOUR BIRD ORNAMENT,2011-02-18,80.0,3,3,1.69
454,ASSORTED COLOUR BIRD ORNAMENT,2011-02-19,0.0,0,0,0.0
455,ASSORTED COLOUR BIRD ORNAMENT,2011-02-20,8.0,1,1,1.69
456,ASSORTED COLOUR BIRD ORNAMENT,2011-02-21,40.0,2,2,1.69
457,ASSORTED COLOUR BIRD ORNAMENT,2011-02-22,40.0,2,2,1.69
458,ASSORTED COLOUR BIRD ORNAMENT,2011-02-23,96.0,3,3,1.6900000000000002
459,ASSORTED COLOUR BIRD ORNAMENT,2011-02-24,32.0,3,3,1.69
460,ASSORTED COLOUR BIRD ORNAMENT,2011-02-25,24.0,2,2,1.6900000000000002
461,ASSORTED COLOUR BIRD ORNAMENT,2011-02-26,0.0,0,0,0.0
462,ASSORTED COLOUR BIRD ORNAMENT,2011-02-27,96.0,4,4,1.6900000000000002
463,ASSORTED COLOUR BIRD ORNAMENT,2011-02-28,20.0,2,2,2.834
464,ASSORTED COLOUR BIRD ORNAMENT,2011-03-01,24.0,2,2,1.6900000000000002
465,ASSORTED COLOUR BIRD ORNAMENT,2011-03-02,6.0,1,1,1.6900000000000002
466,ASSORTED COLOUR BIRD ORNAMENT,2011-03-03,32.0,3,3,2.0475
467,ASSORTED COLOUR BIRD ORNAMENT,2011-03-04,56.0,3,3,1.69
468,ASSORTED COLOUR BIRD ORNAMENT,2011-03-05,0.0,0,0,0.0
469,ASSORTED COLOUR BIRD ORNAMENT,2011-03-06,43.0,4,4,1.69
470,ASSORTED COLOUR BIRD ORNAMENT,2011-03-07,200.0,5,5,1.5552000000000001
471,ASSORTED COLOUR BIRD ORNAMENT,2011-03-08,56.0,4,4,1.69
472,ASSORTED COLOUR BIRD ORNAMENT,2011-03-09,40.0,4,4,1.69
473,ASSORTED COLOUR BIRD ORNAMENT,2011-03-10,64.0,3,3,1.69
474,ASSORTED COLOUR BIRD ORNAMENT,2011-03-11,216.0,4,4,1.5122222222222221
475,ASSORTED COLOUR BIRD ORNAMENT,2011-03-12,0.0,0,0,0.0
476,ASSORTED COLOUR BIRD ORNAMENT,2011-03-13,34.0,4,4,1.69
477,ASSORTED COLOUR BIRD ORNAMENT,2011-03-14,264.0,4,4,1.5445454545454544
478,ASSORTED COLOUR BIRD ORNAMENT,2011-03-15,363.0,5,5,1.4784297520661158
479,ASSORTED COLOUR BIRD ORNAMENT,2011-03-16,176.0,6,6,1.69
480,ASSORTED COLOUR BIRD ORNAMENT,2011-03-17,64.0,2,2,1.69
481,ASSORTED COLOUR BIRD ORNAMENT,2011-03-18,37.0,4,4,1.69
482,ASSORTED COLOUR BIRD ORNAMENT,2011-03-19,0.0,0,0,0.0
483,ASSORTED COLOUR BIRD ORNAMENT,2011-03-20,56.0,2,2,1.69
484,ASSORTED COLOUR BIRD ORNAMENT,2011-03-21,138.0,9,8,1.69
485,ASSORTED COLOUR BIRD ORNAMENT,2011-03-22,69.0,7,7,1.69
486,ASSORTED COLOUR BIRD ORNAMENT,2011-03-23,56.0,4,4,1.69
487,ASSORTED COLOUR BIRD ORNAMENT,2011-03-24,40.0,4,4,1.69
488,ASSORTED COLOUR BIRD ORNAMENT,2011-03-25,40.0,4,4,1.69
489,ASSORTED COLOUR BIRD ORNAMENT,2011-03-26,0.0,0,0,0.0
490,ASSORTED COLOUR BIRD ORNAMENT,2011-03-27,8.0,1,1,1.69
491,ASSORTED COLOUR BIRD ORNAMENT,2011-03-28,80.0,5,5,1.69
492,ASSORTED COLOUR BIRD ORNAMENT,2011-03-29,24.0,2,2,1.6900000000000002
493,ASSORTED COLOUR BIRD ORNAMENT,2011-03-30,24.0,3,3,2.1666666666666665
494,ASSORTED COLOUR BIRD ORNAMENT,2011-03-31,156.0,3,3,1.69
495,ASSORTED COLOUR BIRD ORNAMENT,2011-04-01,117.0,7,7,1.6900000000000002
496,ASSORTED COLOUR BIRD ORNAMENT,2011-04-02,0.0,0,0,0.0
497,ASSORTED COLOUR BIRD ORNAMENT,2011-04-03,0.0,0,0,0.0
498,ASSORTED COLOUR BIRD ORNAMENT,2011-04-04,147.0,7,6,1.7678231292517008
499,ASSORTED COLOUR BIRD ORNAMENT,2011-04-05,248.0,5,5,1.5351612903225809
500,ASSORTED COLOUR BIRD ORNAMENT,2011-04-06,32.0,3,3,1.69
501,ASSORTED COLOUR BIRD ORNAMENT,2011-04-07,57.0,5,5,1.69
502,ASSORTED COLOUR BIRD ORNAMENT,2011-04-08,232.0,7,7,1.5244827586206897
503,ASSORTED COLOUR BIRD ORNAMENT,2011-04-09,0.0,0,0,0.0
504,ASSORTED COLOUR BIRD ORNAMENT,2011-04-10,37.0,2,2,1.69
505,ASSORTED COLOUR BIRD ORNAMENT,2011-04-11,57.0,7,7,1.69
506,ASSORTED COLOUR BIRD ORNAMENT,2011-04-12,168.0,6,6,1.6899999999999997
507,ASSORTED COLOUR BIRD ORNAMENT,2011-04-13,162.0,7,7,1.6899999999999997
508,ASSORTED COLOUR BIRD ORNAMENT,2011-04-14,280.0,12,12,1.69
509,ASSORTED COLOUR BIRD ORNAMENT,2011-04-15,24.0,2,2,1.6900000000000002
510,ASSORTED COLOUR BIRD ORNAMENT,2011-04-16,0.0,0,0,0.0
511,ASSORTED COLOUR BIRD ORNAMENT,2011-04-17,124.0,5,5,1.69
512,ASSORTED COLOUR BIRD ORNAMENT,2011-04-18,60.0,5,5,1.8806666666666667
513,ASSORTED COLOUR BIRD ORNAMENT,2011-04-19,176.0,9,6,1.4581818181818185
514,ASSORTED COLOUR BIRD ORNAMENT,2011-04-20,16.0,1,1,1.69
515,ASSORTED COLOUR BIRD ORNAMENT,2011-04-21,288.0,9,7,1.5094444444444444
516,ASSORTED COLOUR BIRD ORNAMENT,2011-04-22,0.0,0,0,0.0
517,ASSORTED COLOUR BIRD ORNAMENT,2011-04-23,0.0,0,0,0.0
518,ASSORTED COLOUR BIRD ORNAMENT,2011-04-24,0.0,0,0,0.0
519,ASSORTED COLOUR BIRD ORNAMENT,2011-04-25,0.0,0,0,0.0
520,ASSORTED COLOUR BIRD ORNAMENT,2011-04-26,99.0,8,8,1.635050505050505
521,ASSORTED COLOUR BIRD ORNAMENT,2011-04-27,88.0,3,3,1.69
522,ASSORTED COLOUR BIRD ORNAMENT,2011-04-28,56.0,4,4,1.69
523,ASSORTED COLOUR BIRD ORNAMENT,2011-04-29,0.0,0,0,0.0
524,ASSORTED COLOUR BIRD ORNAMENT,2011-04-30,0.0,0,0,0.0
525,ASSORTED COLOUR BIRD ORNAMENT,2011-05-01,1.0,1,1,1.69
526,ASSORTED COLOUR BIRD ORNAMENT,2011-05-02,0.0,0,0,0.0
527,ASSORTED COLOUR BIRD ORNAMENT,2011-05-03,36.0,4,4,1.6900000000000002
528,ASSORTED COLOUR BIRD ORNAMENT,2011-05-04,56.0,5,5,1.69
529,ASSORTED COLOUR BIRD ORNAMENT,2011-05-05,114.0,9,9,1.69
530,ASSORTED COLOUR BIRD ORNAMENT,2011-05-06,128.0,6,6,1.779375
531,ASSORTED COLOUR BIRD ORNAMENT,2011-05-07,0.0,0,0,0.0
532,ASSORTED COLOUR BIRD ORNAMENT,2011-05-08,188.0,8,8,1.69
533,ASSORTED COLOUR BIRD ORNAMENT,2011-05-09,40.0,4,4,1.69
534,ASSORTED COLOUR BIRD ORNAMENT,2011-05-10,176.0,8,8,1.69
535,ASSORTED COLOUR BIRD ORNAMENT,2011-05-11,328.0,3,3,1.4558536585365853
536,ASSORTED COLOUR BIRD ORNAMENT,2011-05-12,200.0,12,12,1.69
537,ASSORTED COLOUR BIRD ORNAMENT,2011-05-13,117.0,7,7,1.7877777777777777
538,ASSORTED COLOUR BIRD ORNAMENT,2011-05-14,0.0,0,0,0.0
539,ASSORTED COLOUR BIRD ORNAMENT,2011-05-15,44.0,3,3,1.69
540,ASSORTED COLOUR BIRD ORNAMENT,2011-05-16,64.0,4,4,1.69
541,ASSORTED COLOUR BIRD ORNAMENT,2011-05-17,136.0,3,3,1.6899999999999997
542,ASSORTED COLOUR BIRD ORNAMENT,2011-05-18,136.0,8,8,1.7741176470588236
543,ASSORTED COLOUR BIRD ORNAMENT,2011-05-19,48.0,3,3,1.6900000000000002
544,ASSORTED COLOUR BIRD ORNAMENT,2011-05-20,136.0,8,8,1.69
545,ASSORTED COLOUR BIRD ORNAMENT,2011-05-21,0.0,0,0,0.0
546,ASSORTED COLOUR BIRD ORNAMENT,2011-05-22,43.0,5,5,1.69
547,ASSORTED COLOUR BIRD ORNAMENT,2011-05-23,92.0,6,6,1.69
548,ASSORTED COLOUR BIRD ORNAMENT,2011-05-24,100.0,7,7,1.69
549,ASSORTED COLOUR BIRD ORNAMENT,2011-05-25,29.0,3,3,1.69
550,ASSORTED COLOUR BIRD ORNAMENT,2011-05-26,104.0,6,6,1.69
551,ASSORTED COLOUR BIRD ORNAMENT,2011-05-27,16.0,2,2,1.69
552,ASSORTED COLOUR BIRD ORNAMENT,2011-05-28,0.0,0,0,0.0
553,ASSORTED COLOUR BIRD ORNAMENT,2011-05-29,40.0,2,2,1.69
554,ASSORTED COLOUR BIRD ORNAMENT,2011-05-30,0.0,0,0,0.0
555,ASSORTED COLOUR BIRD ORNAMENT,2011-05-31,64.0,4,4,1.69
556,ASSORTED COLOUR BIRD ORNAMENT,2011-06-01,48.0,3,3,1.6900000000000002
557,ASSORTED COLOUR BIRD ORNAMENT,2011-06-02,56.0,5,5,1.69
558,ASSORTED COLOUR BIRD ORNAMENT,2011-06-03,64.0,4,4,1.69
559,ASSORTED COLOUR BIRD ORNAMENT,2011-06-04,0.0,0,0,0.0
560,ASSORTED COLOUR BIRD ORNAMENT,2011-06-05,96.0,4,4,1.6900000000000002
561,ASSORTED COLOUR BIRD ORNAMENT,2011-06-06,64.0,5,5,1.69
562,ASSORTED COLOUR BIRD ORNAMENT,2011-06-07,44.0,5,5,1.69
563,ASSORTED COLOUR BIRD ORNAMENT,2011-06-08,104.0,3,3,1.69
564,ASSORTED COLOUR BIRD ORNAMENT,2011-06-09,32.0,3,3,1.69
565,ASSORTED COLOUR BIRD ORNAMENT,2011-06-10,40.0,3,3,1.69
566,ASSORTED COLOUR BIRD ORNAMENT,2011-06-11,0.0,0,0,0.0
567,ASSORTED COLOUR BIRD ORNAMENT,2011-06-12,8.0,1,1,1.69
568,ASSORTED COLOUR BIRD ORNAMENT,2011-06-13,0.0,0,0,0.0
569,ASSORTED COLOUR BIRD ORNAMENT,2011-06-14,52.0,2,2,1.69
570,ASSORTED COLOUR BIRD ORNAMENT,2011-06-15,48.0,3,3,1.9283333333333335
571,ASSORTED COLOUR BIRD ORNAMENT,2011-06-16,57.0,6,6,1.69
572,ASSORTED COLOUR BIRD ORNAMENT,2011-06-17,73.0,5,5,1.69
573,ASSORTED COLOUR BIRD ORNAMENT,2011-06-18,0.0,0,0,0.0
574,ASSORTED COLOUR BIRD ORNAMENT,2011-06-19,40.0,2,2,1.69
575,ASSORTED COLOUR BIRD ORNAMENT,2011-06-20,24.0,2,2,1.6900000000000002
576,ASSORTED COLOUR BIRD ORNAMENT,2011-06-21,74.0,5,5,1.69
577,ASSORTED COLOUR BIRD ORNAMENT,2011-06-22,60.0,3,3,1.69
578,ASSORTED COLOUR BIRD ORNAMENT,2011-06-23,48.0,2,2,1.6900000000000002
579,ASSORTED COLOUR BIRD ORNAMENT,2011-06-24,56.0,4,4,1.69
580,ASSORTED COLOUR BIRD ORNAMENT,2011-06-25,0.0,0,0,0.0
581,ASSORTED COLOUR BIRD ORNAMENT,2011-06-26,0.0,0,0,0.0
582,ASSORTED COLOUR BIRD ORNAMENT,2011-06-27,68.0,4,3,1.858235294117647
583,ASSORTED COLOUR BIRD ORNAMENT,2011-06-28,40.0,3,3,1.69
584,ASSORTED COLOUR BIRD ORNAMENT,2011-06-29,96.0,3,3,1.6899999999999997
585,ASSORTED COLOUR BIRD ORNAMENT,2011-06-30,56.0,4,4,1.69
586,ASSORTED COLOUR BIRD ORNAMENT,2011-07-01,16.0,1,1,1.69
587,ASSORTED COLOUR BIRD ORNAMENT,2011-07-02,0.0,0,0,0.0
588,ASSORTED COLOUR BIRD ORNAMENT,2011-07-03,0.0,0,0,0.0
589,ASSORTED COLOUR BIRD ORNAMENT,2011-07-04,24.0,1,1,1.6900000000000002
590,ASSORTED COLOUR BIRD ORNAMENT,2011-07-05,92.0,5,5,1.69
591,ASSORTED COLOUR BIRD ORNAMENT,2011-07-06,136.0,4,4,1.7741176470588236
592,ASSORTED COLOUR BIRD ORNAMENT,2011-07-07,120.0,7,7,1.6900000000000002
593,ASSORTED COLOUR BIRD ORNAMENT,2011-07-08,56.0,4,4,1.69
594,ASSORTED COLOUR BIRD ORNAMENT,2011-07-09,0.0,0,0,0.0
595,ASSORTED COLOUR BIRD ORNAMENT,2011-07-10,16.0,1,1,1.69
596,ASSORTED COLOUR BIRD ORNAMENT,2011-07-11,119.0,6,6,1.69
597,ASSORTED COLOUR BIRD ORNAMENT,2011-07-12,8.0,1,1,1.69
598,ASSORTED COLOUR BIRD ORNAMENT,2011-07-13,82.0,4,4,1.6899999999999997
599,ASSORTED COLOUR BIRD ORNAMENT,2011-07-14,64.0,3,3,1.6899999999999997
600,ASSORTED COLOUR BIRD ORNAMENT,2011-07-15,16.0,1,1,1.69
601,ASSORTED COLOUR BIRD ORNAMENT,2011-07-16,0.0,0,0,0.0
602,ASSORTED COLOUR BIRD ORNAMENT,2011-07-17,73.0,6,6,1.6900000000000002
603,ASSORTED COLOUR BIRD ORNAMENT,2011-07-18,74.0,3,3,1.69
604,ASSORTED COLOUR BIRD ORNAMENT,2011-07-19,134.0,8,8,1.69
605,ASSORTED COLOUR BIRD ORNAMENT,2011-07-20,18.0,2,2,1.69
606,ASSORTED COLOUR BIRD ORNAMENT,2011-07-21,160.0,4,4,1.69
607,ASSORTED COLOUR BIRD ORNAMENT,2011-07-22,56.0,3,3,1.69
608,ASSORTED COLOUR BIRD ORNAMENT,2011-07-23,0.0,0,0,0.0
609,ASSORTED COLOUR BIRD ORNAMENT,2011-07-24,69.0,4,4,1.69
610,ASSORTED COLOUR BIRD ORNAMENT,2011-07-25,64.0,3,3,1.69
611,ASSORTED COLOUR BIRD ORNAMENT,2011-07-26,16.0,1,1,1.69
612,ASSORTED COLOUR BIRD ORNAMENT,2011-07-27,56.0,4,4,1.69
613,ASSORTED COLOUR BIRD ORNAMENT,2011-07-28,64.0,5,5,1.69
614,ASSORTED COLOUR BIRD ORNAMENT,2011-07-29,152.0,9,8,1.69
615,ASSORTED COLOUR BIRD ORNAMENT,2011-07-30,0.0,0,0,0.0
616,ASSORTED COLOUR BIRD ORNAMENT,2011-07-31,48.0,4,4,1.6900000000000002
617,ASSORTED COLOUR BIRD ORNAMENT,2011-08-01,80.0,5,5,1.69
618,ASSORTED COLOUR BIRD ORNAMENT,2011-08-02,24.0,2,2,1.6900000000000002
619,ASSORTED COLOUR BIRD ORNAMENT,2011-08-03,82.0,6,6,1.6899999999999997
620,ASSORTED COLOUR BIRD ORNAMENT,2011-08-04,3359.0,10,9,1.461360523965466
621,ASSORTED COLOUR BIRD ORNAMENT,2011-08-05,86.0,7,7,1.69
622,ASSORTED COLOUR BIRD ORNAMENT,2011-08-06,0.0,0,0,0.0
623,ASSORTED COLOUR BIRD ORNAMENT,2011-08-07,161.0,2,2,1.4514906832298136
624,ASSORTED COLOUR BIRD ORNAMENT,2011-08-08,128.0,7,6,1.69
625,ASSORTED COLOUR BIRD ORNAMENT,2011-08-09,48.0,3,3,1.6900000000000002
626,ASSORTED COLOUR BIRD ORNAMENT,2011-08-10,88.0,6,6,1.69
627,ASSORTED COLOUR BIRD ORNAMENT,2011-08-11,1008.0,4,4,1.4595238095238094
628,ASSORTED COLOUR BIRD ORNAMENT,2011-08-12,32.0,2,2,1.69
629,ASSORTED COLOUR BIRD ORNAMENT,2011-08-13,0.0,0,0,0.0
630,ASSORTED COLOUR BIRD ORNAMENT,2011-08-14,11.0,2,2,1.69
631,ASSORTED COLOUR BIRD ORNAMENT,2011-08-15,64.0,1,1,1.69
632,ASSORTED COLOUR BIRD ORNAMENT,2011-08-16,60.0,5,5,1.6900000000000002
633,ASSORTED COLOUR BIRD ORNAMENT,2011-08-17,32.0,3,3,1.69
634,ASSORTED COLOUR BIRD ORNAMENT,2011-08-18,95.0,7,7,1.6899999999999997
635,ASSORTED COLOUR BIRD ORNAMENT,2011-08-19,224.0,4,4,1.5185714285714285
636,ASSORTED COLOUR BIRD ORNAMENT,2011-08-20,0.0,0,0,0.0
637,ASSORTED COLOUR BIRD ORNAMENT,2011-08-21,81.0,5,5,1.6899999999999997
638,ASSORTED COLOUR BIRD ORNAMENT,2011-08-22,206.0,4,4,1.5035922330097087
